,client_id,report_date,bucketRatio1,bucketRatio2,bucketRatio3,invested_amount,total_upl
53,7,2020-08-07,1.2879674738214566,31.337156980613234,65.46381530318719,7936432.177107251,23052.76493087551
54,7,2020-08-14,1.309947905848242,31.87195639358394,64.87442133507675,7803261.837107252,21802.124930875496
55,7,2020-08-21,1.1883569443548532,28.91356254809601,68.13482036607034,8601680.287107252,22311.644930875522
56,7,2020-08-28,1.0590491007308511,25.767411518018317,71.60214361833765,9651928.787107252,22357.964930875532
57,7,2020-09-04,1.0612746756786438,25.82156132609085,71.54246597195618,9631687.947107252,22288.484930875522
58,7,2020-09-11,1.032091603061046,25.111516587863974,72.32499503920928,9904030.293423042,22728.524930875505
59,7,2020-09-18,0.9982188951425232,24.287369715387634,73.23327426258467,10240105.20342304,22612.724930875527
60,7,2020-09-25,9.054798218457035,24.861217315613008,64.56785190743452,10003742.690580621,11895.981252840736
61,7,2020-10-02,9.029828358743947,24.7926590668602,64.66556096133718,10031405.68058062,-13536.961229159888
62,7,2020-10-09,9.013046889683157,24.74658319204445,64.73122818910163,10050083.240580622,-13907.521229159902
63,7,2020-10-16,9.050540853594793,24.849528123818942,64.5845113159209,10008448.440580621,-13814.881229159933
64,7,2020-10-23,9.282405091765025,25.48614387977463,63.67720804686836,9758448.44058062,-14556.00122915991
65,7,2020-10-30,9.28880167700596,25.50370660087742,63.652177698308876,9751728.440580621,95041.22329283971
66,7,2020-11-06,8.522125071288777,25.284225649460453,64.7667073445521,10629023.950580621,95434.94329283973
67,7,2020-11-13,28.033393907638306,19.560061659255858,51.3026517288624,13739559.960580623,97163.51329283972
68,7,2020-11-20,27.39803424231478,20.48704216319933,51.355956216437036,14058179.980580622,104826.71329283969
69,7,2020-11-27,25.67469063813878,19.198401789653662,54.4156794430833,15001796.980580624,104088.8332928397
70,7,2020-12-04,25.6852374454892,19.20628822723397,54.3969540354868,14995636.980580622,113270.87329283975
71,7,2020-12-11,26.121149469871785,19.53224402187193,53.62301078786874,14745388.48058062,120682.55329283974
72,7,2020-12-18,26.121149469871785,19.532244021871925,53.62301078786874,14745388.48058062,133858.3132928397
73,7,2020-12-25,26.096727240247635,19.51398215521375,53.66637141719792,14759187.730580622,133097.27329283976
74,7,2021-01-01,26.055014749658632,19.482791393647755,53.74043016902617,14782816.290580621,137134.0732928397
75,7,2021-01-08,26.05501474965863,19.48279139364776,53.740430169026155,14782816.290580623,124368.71329283969
76,7,2021-01-15,25.915175196317414,19.378225540490313,53.988709344650275,14862585.090580624,117469.79329283973
77,7,2021-01-22,26.305441760565063,19.67004967232091,53.295807668908814,14642084.32606449,133348.79329283972
78,7,2021-01-29,26.305441760565053,19.670049672320904,53.29580766890879,14642084.326064495,149393.37441683962
79,7,2021-02-05,24.99684225758814,18.691536653645127,55.619170394678555,15408606.116064494,134047.05441683964
80,7,2021-02-12,25.115331823298508,18.306119791338737,55.882815349402236,15335911.116064494,134819.67441683964
81,7,2021-02-19,25.24936508625222,18.40381425880257,55.64737469296763,15254502.248941204,202500.97420883956
82,7,2021-02-26,24.97918860429334,18.206887414342027,56.81394343725358,15419495.908941207,132737.13441683963
83,7,2021-03-05,24.979188604293345,18.206887414342027,56.81394343725359,15419495.908941204,113099.25441683966
84,7,2021-03-12,25.395297474615187,18.510181787673137,55.08061970832559,15166843.266064493,127059.21441683959
85,7,2021-03-19,25.416043025108515,18.525302851377973,55.043924833107006,15154463.506064493,127866.5744168396
86,7,2021-03-26,25.41604302510852,18.525302851377976,55.043924833107006,15154463.506064491,130890.81441683962
87,7,2021-04-02,25.395933359056215,18.51064527256089,55.079494951466316,15166463.506064495,179756.26522282857
88,7,2021-04-09,25.392107749599894,18.507856853698858,55.08626171630488,15168748.506064491,184580.50522282862
89,7,2021-04-16,25.586911547017216,18.649845885594544,54.74169139311028,15053262.516064493,113344.78522282855
90,7,2021-04-23,25.586911547017223,18.649845885594555,54.741691393110294,15053262.51606449,142469.02522282858
91,7,2021-04-30,25.586911547017216,18.649845885594548,54.74169139311028,15053262.516064491,111599.86522284674
92,7,2021-05-07,25.04489286616461,18.254778085151365,55.70041783743511,15379043.486064496,112413.7052228467
93,7,2021-05-14,25.719224025626264,18.276837385332254,54.977104871473934,14975821.04766449,107033.62522284676
94,7,2021-05-21,25.511341313909714,18.129109813400863,55.34101482145226,15097853.607664494,94572.58522284677
95,7,2021-05-28,25.511341313909714,18.129109813400866,55.34101482145227,15097853.607664492,105074.74522284679
96,7,2021-06-04,26.5710508179635,18.882170569121328,54.546799308680015,14495719.387664495,106229.50522284677
97,7,2021-06-11,27.31235647485549,16.61906452021577,56.068600278084666,14102279.927664494,111470.62522284675
98,7,2021-06-18,26.781647321011658,16.74040412130146,56.477969986163004,14000062.262641452,91895.10029197125
99,7,2021-06-25,26.24165182294368,17.807380227992653,55.95098894547972,14288152.762641452,99995.10029197126
100,7,2021-07-02,26.173434557973824,17.761088524115618,56.06549785974476,14325392.76264145,88295.10029197126
101,7,2021-07-09,26.173434557973817,17.761088524115614,56.06549785974475,14325392.762641452,90995.10029197125
102,7,2021-07-16,26.173434557973824,17.761088524115618,56.06549785974476,14325392.76264145,93695.10029197126
103,7,2021-07-23,24.77385250793868,16.811343062457652,58.41482425160716,15134696.142641453,100895.10029197126
104,7,2021-07-30,24.773852507938678,16.811343062457652,58.41482425160714,15134696.142641455,29606.100291959014
105,7,2021-08-06,24.60442332375441,16.69636973970935,58.69922662297642,15238915.58264145,31406.100291959014
106,7,2021-08-13,24.285690791122153,17.775508100358874,57.93882053993552,15438915.582641453,12506.10029195901
107,7,2021-08-20,24.947392526913582,16.842608923021814,58.210018510920605,15029415.58264145,69206.10029195901
108,7,2021-08-27,25.217948611880797,17.025268105777315,57.75680345967464,14868169.32498713,84506.10029195902
109,7,2021-09-03,25.217948611880797,17.025268105777315,57.75680345967464,14868169.32498713,89540.1002919541
110,7,2021-09-10,25.001296982803815,16.879001169978604,58.11972185120349,14997011.16498713,91340.10029195414
111,7,2021-09-17,26.738260422928505,15.158670937954092,58.10309003287888,14022779.494987132,79640.10029195412
112,7,2021-09-24,26.081394516007833,14.786275203307389,59.13235114887606,14375946.414987132,52640.10029195413
113,7,2021-10-01,26.071102775625622,14.780440526579541,59.14847755775155,14381621.41498713,86132.100291959
114,7,2021-10-08,7.0270798289482,18.587869814965817,74.38507658955034,11435775.16498713,125270.850291959
115,7,2021-10-15,7.0270798289482,18.587869814965817,74.38507658955034,11435775.16498713,125270.850291959
116,7,2021-10-22,6.854870269700775,18.132345052745645,75.01281026812595,11723067.22498713,125270.85029195901
117,7,2021-10-29,6.854870269700775,18.132345052745645,75.01281026812593,11723067.22498713,110810.85029197752
118,7,2021-11-05,6.854870269700775,18.132345052745645,75.01281026812593,11723067.22498713,110810.85029197752
119,7,2021-11-12,6.7964205705224465,17.97773525386802,75.2258695479777,11823886.434987132,110810.85029197753
120,7,2021-11-19,6.7964205705224465,17.977735253868023,75.22586954797772,11823886.43498713,110810.85029197752
121,7,2021-11-26,6.822886034489803,16.349663160555913,76.82747627612324,11778022.464987129,110810.85029197752
122,7,2021-12-03,6.81709053463181,16.33577542008271,76.8471594948187,11788035.464987129,101381.85029195585
123,7,2021-12-10,6.81709053463181,16.33577542008271,76.8471594948187,11788035.464987129,101381.85029195585
124,7,2021-12-17,6.8001420909966415,16.295161910912263,76.90472138435244,11817415.56498713,101381.85029195585
125,7,2021-12-24,6.716669106702568,16.095135826742656,77.18822014119515,11964279.27498713,101381.85029195587
126,7,2021-12-31,6.716669106702566,16.095135826742656,77.18822014119513,11964279.274987131,106784.85029195552
127,7,2022-01-07,6.716669106702566,16.095135826742656,77.18822014119515,11964279.274987131,106784.85029195552
128,7,2022-01-14,6.716669106702566,16.095135826742656,77.18822014119513,11964279.274987131,106784.85029195552
129,7,2022-01-21,6.715591404051248,16.092553330824177,77.19188033574167,11966199.27498713,106784.85029195549
130,7,2022-01-28,6.664661251790481,15.970509546130998,77.36485408256338,12057642.83498713,106784.85029195552
131,7,2022-02-04,6.66466125179048,15.970509546130994,77.36485408256337,12057642.834987132,10136.850291960409
132,7,2022-02-11,6.66466125179048,15.970509546130994,77.36485408256337,12057642.834987132,10136.850291960409
133,7,2022-02-18,6.664661251790481,15.970509546130998,77.36485408256338,12057642.83498713,10136.850291960409
134,7,2022-02-25,6.584812055240899,15.779167134631331,77.63604539251995,12203857.044987133,10136.850291960409
135,7,2022-03-04,6.564987550985212,15.731661729254917,77.7033752281433,12240709.42498713,-51141.149708043085
136,7,2022-03-11,6.56498755098521,15.731661729254915,77.70337522814329,12240709.424987132,-51141.149708043085
137,7,2022-03-18,6.56498755098521,15.731661729254915,77.70337522814329,12240709.424987132,-51141.149708043085
138,17,2021-01-29,6.487682182451265,3.1094506347900085e-06,89.62146845713727,32160021.7354,698978.4000000001
