,Date,^GSPC,000001.SS,^FTSE,^GDAXI,^HSI,^TWII,^MERV,^ISEQ,^STI,^GSPTSE,^BSESN,^FCHI,^AEX,^KS11,^BVSP,^IBEX,BSX,0322.HK,^JKSE,^SET.BK,^AXJO,^BFX,^SSMI,^OMXSBCAPPI,^N225,IMOEX.ME,^ATX,^OMXHBCAPPI,^OSEAX,^N100,^BIT40P,JSE.JO
784,2019-04-21,2905.030029296875,3270.797119140625,7459.89990234375,12222.3896484375,29963.259765625,10968.5,32036.779296875,6540.14013671875,3347.580078125,16612.80078125,39140.28125,5580.3798828125,569.6099853515625,2216.14990234375,94578.0,9581.900390625,35.11000061035156,11.400655746459961,6507.22119140625,1674.0999755859375,6259.7998046875,3852.300048828125,9571.2197265625,633.4500122070312,22200.560546875,2560.800048828125,3301.3798828125,187.22999572753906,1010.72998046875,1085.969970703125,2226.97998046875,13255.4541015625
15,2019-04-22,2907.969970703125,3215.04296875,7459.89990234375,12222.3896484375,29963.259765625,10987.7099609375,30786.640625,6540.14013671875,3357.699951171875,16577.30078125,38645.1796875,5580.3798828125,569.6099853515625,2216.64990234375,94588.0,9581.900390625,34.93000030517578,11.400655746459961,6414.7431640625,1673.47998046875,6259.7998046875,3852.300048828125,9571.2197265625,633.4500122070312,22217.900390625,2584.739990234375,3301.3798828125,187.22999572753906,1010.72998046875,1085.969970703125,2226.97998046875,13255.4541015625
16,2019-04-23,2933.679931640625,3198.593994140625,7523.10009765625,12235.509765625,29963.240234375,11025.6796875,30926.73046875,6493.81005859375,3353.469970703125,16669.400390625,38564.87890625,5591.68994140625,570.6400146484375,2220.510009765625,95923.0,9527.2001953125,35.88999938964844,11.400655746459961,6462.82177734375,1671.31005859375,6319.39990234375,3806.97998046875,9635.0703125,634.75,22259.740234375,2587.47998046875,3297.669921875,187.6199951171875,1016.97998046875,1088.010009765625,2225.840087890625,13256.3720703125
17,2019-04-24,2927.25,3201.614013671875,7471.7998046875,12313.16015625,29805.830078125,11027.6396484375,29746.599609375,6448.64990234375,3362.429931640625,16586.5,39054.6796875,5576.06005859375,568.4099731445312,2201.030029296875,95045.0,9456.400390625,35.439998626708984,11.902571678161621,6447.884765625,1673.4300537109375,6382.10009765625,3752.199951171875,9655.669921875,637.1500244140625,22200.0,2579.050048828125,3262.080078125,186.44000244140625,1012.4600219726562,1084.4100341796875,2201.219970703125,13103.1455078125
18,2019-04-25,2926.169921875,3123.825927734375,7434.10009765625,12282.599609375,29549.80078125,11039.8603515625,29556.76953125,6392.52978515625,3350.280029296875,16576.099609375,38730.859375,5557.669921875,567.5900268554688,2190.5,96552.0,9501.2001953125,36.93000030517578,11.490283966064453,6372.787109375,1673.3199462890625,6382.10009765625,3713.719970703125,9694.0595703125,640.2100219726562,22307.580078125,2560.93994140625,3244.469970703125,186.02999877929688,1004.5499877929688,1079.699951171875,2201.27001953125,12982.9501953125
19,2019-04-26,2939.8798828125,3086.39892578125,7428.2001953125,12315.1796875,29605.009765625,10952.4697265625,30001.099609375,6399.740234375,3356.949951171875,16613.5,39067.328125,5569.35986328125,567.1799926757812,2179.31005859375,96236.0,9506.0,37.380001068115234,11.257251739501953,6401.080078125,1667.1500244140625,6385.60009765625,3727.6201171875,9724.26953125,639.8400268554688,22258.73046875,2563.719970703125,3244.469970703125,185.67999267578125,1000.5,1081.93994140625,2204.419921875,13064.609375
785,2019-04-27,2939.8798828125,3086.39892578125,7428.2001953125,12315.1796875,29605.009765625,10952.4697265625,30001.099609375,6399.740234375,3356.949951171875,16613.5,39067.328125,5569.35986328125,567.1799926757812,2179.31005859375,96236.0,9506.0,37.380001068115234,11.257251739501953,6401.080078125,1667.1500244140625,6385.60009765625,3727.6201171875,9724.26953125,639.8400268554688,22258.73046875,2563.719970703125,3244.469970703125,185.67999267578125,1000.5,1081.93994140625,2204.419921875,13064.609375
786,2019-04-28,2939.8798828125,3086.39892578125,7428.2001953125,12315.1796875,29605.009765625,10952.4697265625,30001.099609375,6399.740234375,3356.949951171875,16613.5,39067.328125,5569.35986328125,567.1799926757812,2179.31005859375,96236.0,9506.0,37.380001068115234,11.257251739501953,6401.080078125,1667.1500244140625,6385.60009765625,3727.6201171875,9724.26953125,639.8400268554688,22258.73046875,2563.719970703125,3244.469970703125,185.67999267578125,1000.5,1081.93994140625,2204.419921875,13064.609375
20,2019-04-29,2943.030029296875,3086.39892578125,7440.7001953125,12328.01953125,29892.810546875,10939.0595703125,28827.369140625,6453.89013671875,3407.02001953125,16600.400390625,39067.328125,5580.97998046875,568.010009765625,2216.429931640625,96188.0,9517.2001953125,36.72999954223633,11.561985969543457,6425.89501953125,1666.6800537109375,6359.5,3737.820068359375,9740.48046875,640.719970703125,22258.73046875,2569.830078125,3244.469970703125,184.67999267578125,999.3699951171875,1084.27001953125,2209.159912109375,12814.125
21,2019-04-30,2945.830078125,3086.39892578125,7418.2001953125,12344.080078125,29699.109375,10967.73046875,29571.359375,6455.240234375,3400.199951171875,16580.69921875,39031.55078125,5586.41015625,571.5999755859375,2203.590087890625,96353.0,9570.599609375,37.119998931884766,11.561985969543457,6455.35205078125,1673.52001953125,6325.5,3743.669921875,9769.740234375,633.8800048828125,22258.73046875,2559.320068359375,3214.7900390625,182.52000427246094,998.5399780273438,1086.5799560546875,2216.860107421875,12725.1259765625
22,2019-05-01,2923.72998046875,3086.39892578125,7385.2998046875,12344.080078125,29699.109375,10967.73046875,29571.359375,6455.240234375,3400.199951171875,16502.80078125,39031.55078125,5586.41015625,571.5999755859375,2203.590087890625,96353.0,9570.599609375,36.380001068115234,11.561985969543457,6455.35205078125,1673.52001953125,6375.89990234375,3743.669921875,9769.740234375,633.8800048828125,22258.73046875,2559.320068359375,3214.7900390625,182.52000427246094,998.5399780273438,1086.5799560546875,2216.860107421875,12725.1259765625
23,2019-05-02,2917.52001953125,3086.39892578125,7351.2998046875,12345.419921875,29944.1796875,11004.490234375,30817.009765625,6505.10986328125,3393.330078125,16410.900390625,38981.4296875,5538.85986328125,566.510009765625,2212.75,95528.0,9418.2001953125,36.88999938964844,11.992199897766113,6374.421875,1679.1700439453125,6338.39990234375,3718.030029296875,9746.0595703125,629.6900024414062,22258.73046875,2575.219970703125,3190.85009765625,181.1300048828125,991.7999877929688,1078.5,2201.43994140625,13012.3115234375
24,2019-05-03,2945.639892578125,3086.39892578125,7380.60009765625,12412.75,30081.55078125,11096.2998046875,32412.26953125,6498.740234375,3392.2900390625,16494.400390625,38963.26171875,5548.83984375,568.719970703125,2196.320068359375,96008.0,9409.599609375,37.20000076293945,11.902571678161621,6319.458984375,1679.050048828125,6335.7998046875,3715.3701171875,9741.990234375,631.8900146484375,22258.73046875,2580.949951171875,3174.219970703125,181.6199951171875,994.6599731445312,1080.239990234375,2204.360107421875,12988.4560546875
787,2019-05-04,2945.639892578125,3086.39892578125,7380.60009765625,12412.75,30081.55078125,11096.2998046875,32412.26953125,6498.740234375,3392.2900390625,16494.400390625,38963.26171875,5548.83984375,568.719970703125,2196.320068359375,96008.0,9409.599609375,37.20000076293945,11.902571678161621,6319.458984375,1679.050048828125,6335.7998046875,3715.3701171875,9741.990234375,631.8900146484375,22258.73046875,2580.949951171875,3174.219970703125,181.6199951171875,994.6599731445312,1080.239990234375,2204.360107421875,12988.4560546875
788,2019-05-05,2945.639892578125,3086.39892578125,7380.60009765625,12412.75,30081.55078125,11096.2998046875,32412.26953125,6498.740234375,3392.2900390625,16494.400390625,38963.26171875,5548.83984375,568.719970703125,2196.320068359375,96008.0,9409.599609375,37.20000076293945,11.902571678161621,6319.458984375,1679.050048828125,6335.7998046875,3715.3701171875,9741.990234375,631.8900146484375,22258.73046875,2580.949951171875,3174.219970703125,181.6199951171875,994.6599731445312,1080.239990234375,2204.360107421875,12988.4560546875
25,2019-05-06,2932.469970703125,2906.464111328125,7380.60009765625,12286.8798828125,29209.8203125,10897.1201171875,33001.078125,6498.740234375,3290.6201171875,16493.5,38600.33984375,5483.52001953125,563.75,2196.320068359375,95009.0,9331.0,37.369998931884766,11.472358703613281,6256.35205078125,1679.050048828125,6283.7001953125,3681.800048828125,9657.240234375,623.7999877929688,22258.73046875,2579.75,3135.080078125,179.49000549316406,985.989990234375,1069.1400146484375,2174.969970703125,13450.88671875
26,2019-05-07,2884.050048828125,2926.39111328125,7260.5,12092.740234375,29363.01953125,10987.1396484375,32741.130859375,6390.47021484375,3312.52001953125,16357.7998046875,38276.62890625,5395.75,556.8599853515625,2176.989990234375,94389.0,9235.099609375,36.77000045776367,11.508210182189941,6297.31787109375,1669.6800537109375,6295.7001953125,3595.9599609375,9577.3798828125,612.8400268554688,21923.720703125,2565.10009765625,3096.820068359375,177.94000244140625,981.5499877929688,1052.9000244140625,2150.2900390625,13486.669921875
27,2019-05-08,2879.419921875,2893.757080078125,7271.0,12179.9296875,29003.19921875,10923.7099609375,33775.96875,6362.91015625,3283.840087890625,16397.400390625,37789.12890625,5417.58984375,558.9299926757812,2168.010009765625,95597.0,9227.0,36.70000076293945,11.812944412231445,6270.2021484375,1654.010009765625,6269.10009765625,3574.860107421875,9621.9599609375,615.530029296875,21602.58984375,2544.429931640625,3089.340087890625,177.0399932861328,984.1099853515625,1056.8499755859375,2154.659912109375,13486.669921875
28,2019-05-09,2870.719970703125,2850.9541015625,7207.39990234375,11973.919921875,28311.0703125,10733.669921875,34119.1015625,6243.81982421875,3269.699951171875,16321.7998046875,37558.91015625,5313.16015625,549.5900268554688,2102.010009765625,94808.0,9095.2001953125,37.06999969482422,11.544060707092285,6198.80419921875,1646.800048828125,6295.2998046875,3492.389892578125,9430.2998046875,605.780029296875,21402.130859375,2544.429931640625,3016.0,174.60000610351562,968.4299926757812,1037.7099609375,2114.989990234375,13304.0830078125
29,2019-05-10,2881.39990234375,2939.2109375,7203.2998046875,12059.830078125,28550.240234375,10712.990234375,33393.80859375,6242.8798828125,3273.5,16297.599609375,37462.98828125,5327.43994140625,550.8699951171875,2108.0400390625,94258.0,9117.5,36.58000183105469,11.795018196105957,6209.1181640625,1648.68994140625,6310.89990234375,3504.030029296875,9472.830078125,608.3300170898438,21344.919921875,2514.8701171875,3050.919921875,176.1699981689453,980.8499755859375,1040.5899658203125,2124.1298828125,13474.7431640625
789,2019-05-11,2881.39990234375,2939.2109375,7203.2998046875,12059.830078125,28550.240234375,10712.990234375,33393.80859375,6242.8798828125,3273.5,16297.599609375,37462.98828125,5327.43994140625,550.8699951171875,2108.0400390625,94258.0,9117.5,36.58000183105469,11.795018196105957,6209.1181640625,1648.68994140625,6310.89990234375,3504.030029296875,9472.830078125,608.3300170898438,21344.919921875,2514.8701171875,3050.919921875,176.1699981689453,980.8499755859375,1040.5899658203125,2124.1298828125,13474.7431640625
790,2019-05-12,2881.39990234375,2939.2109375,7203.2998046875,12059.830078125,28550.240234375,10712.990234375,33393.80859375,6242.8798828125,3273.5,16297.599609375,37462.98828125,5327.43994140625,550.8699951171875,2108.0400390625,94258.0,9117.5,36.58000183105469,11.795018196105957,6209.1181640625,1648.68994140625,6310.89990234375,3504.030029296875,9472.830078125,608.3300170898438,21344.919921875,2514.8701171875,3050.919921875,176.1699981689453,980.8499755859375,1040.5899658203125,2124.1298828125,13474.7431640625
30,2019-05-13,2811.8701171875,2903.712890625,7163.7001953125,11876.650390625,28550.240234375,10558.2900390625,32300.25,6151.56982421875,3234.280029296875,16193.400390625,37090.8203125,5262.56982421875,544.27001953125,2079.010009765625,91727.0,9046.7998046875,35.970001220703125,11.795018196105957,6135.39599609375,1640.1300048828125,6297.60009765625,3452.169921875,9363.1796875,598.0499877929688,21191.279296875,2508.8701171875,3009.800048828125,172.22000122070312,970.75,1027.699951171875,2096.68994140625,13577.505859375
31,2019-05-14,2834.409912109375,2883.611083984375,7241.60009765625,11991.6201171875,28122.01953125,10519.25,32510.830078125,6230.72021484375,3223.7099609375,16284.5,37318.53125,5341.35009765625,550.6500244140625,2081.840087890625,92092.0,9127.599609375,36.7599983215332,11.615763664245605,6071.2021484375,1633.8399658203125,6239.89990234375,3495.14990234375,9404.080078125,604.969970703125,21067.23046875,2562.330078125,3047.340087890625,174.02000427246094,974.0700073242188,1042.8699951171875,2116.18994140625,13467.40234375
32,2019-05-15,2850.9599609375,2938.677978515625,7297.0,12099.5703125,28268.7109375,10560.7099609375,33218.05859375,6241.6298828125,3218.77001953125,16318.099609375,37114.87890625,5374.259765625,553.0800170898438,2092.780029296875,91623.0,9177.099609375,37.06999969482422,11.705391883850098,5980.884765625,1621.27001953125,6284.2001953125,3493.820068359375,9480.759765625,606.3099975585938,21188.560546875,2554.489990234375,3044.06005859375,174.33999633789062,975.5900268554688,1049.0400390625,2114.43994140625,13304.0830078125
33,2019-05-16,2876.320068359375,2955.7109375,7353.5,12310.3701171875,28275.0703125,10474.6103515625,33892.171875,6309.77978515625,3230.260009765625,16443.900390625,37393.48046875,5448.10986328125,559.1500244140625,2067.68994140625,90024.0,9304.2998046875,37.619998931884766,11.454432487487793,5895.73779296875,1614.75,6327.7998046875,3544.179931640625,9660.58984375,615.1400146484375,21062.98046875,2581.110107421875,3072.070068359375,177.50999450683594,993.280029296875,1062.02001953125,2140.530029296875,13296.7431640625
34,2019-05-17,2859.530029296875,2882.2958984375,7348.60009765625,12238.9404296875,27946.4609375,10384.1103515625,33315.69921875,6280.52978515625,3205.4599609375,16401.80078125,37930.76953125,5438.22998046875,557.9099731445312,2055.800048828125,89993.0,9280.099609375,37.31999969482422,11.22140121459961,5826.8681640625,1608.1099853515625,6365.2998046875,3511.4599609375,9659.080078125,611.9299926757812,21250.08984375,2577.47998046875,3058.5,177.92999267578125,993.280029296875,1059.02001953125,2140.530029296875,13028.8271484375
791,2019-05-18,2859.530029296875,2882.2958984375,7348.60009765625,12238.9404296875,27946.4609375,10384.1103515625,33315.69921875,6280.52978515625,3205.4599609375,16401.80078125,37930.76953125,5438.22998046875,557.9099731445312,2055.800048828125,89993.0,9280.099609375,37.31999969482422,11.22140121459961,5826.8681640625,1608.1099853515625,6365.2998046875,3511.4599609375,9659.080078125,611.9299926757812,21250.08984375,2577.47998046875,3058.5,177.92999267578125,993.280029296875,1059.02001953125,2140.530029296875,13028.8271484375
792,2019-05-19,2859.530029296875,2882.2958984375,7348.60009765625,12238.9404296875,27946.4609375,10384.1103515625,33315.69921875,6280.52978515625,3205.4599609375,16401.80078125,37930.76953125,5438.22998046875,557.9099731445312,2055.800048828125,89993.0,9280.099609375,37.31999969482422,11.22140121459961,5826.8681640625,1608.1099853515625,6365.2998046875,3511.4599609375,9659.080078125,611.9299926757812,21250.08984375,2577.47998046875,3058.5,177.92999267578125,993.280029296875,1059.02001953125,2140.530029296875,13028.8271484375
35,2019-05-20,2840.22998046875,2870.60498046875,7310.89990234375,12041.2900390625,27787.609375,10398.41015625,33492.48046875,6223.3798828125,3205.4599609375,16401.80078125,39352.671875,5358.58984375,551.3699951171875,2055.7099609375,91946.0,9199.7001953125,37.290000915527344,10.916666984558105,5907.12109375,1608.1099853515625,6476.10009765625,3476.489990234375,9582.080078125,605.239990234375,21301.73046875,2571.64990234375,3014.949951171875,176.2899932861328,995.8099975585938,1044.5,2088.760009765625,13042.58984375
36,2019-05-21,2864.360107421875,2905.968994140625,7328.89990234375,12143.4697265625,27657.240234375,10464.5,34481.328125,6231.93017578125,3183.260009765625,16426.5,38969.80078125,5385.4599609375,553.1400146484375,2061.25,94485.0,9239.099609375,37.70000076293945,11.167624473571777,5951.3720703125,1610.489990234375,6500.10009765625,3494.93994140625,9624.16015625,610.5800170898438,21272.44921875,2616.530029296875,3026.2099609375,178.4600067138672,999.489990234375,1048.969970703125,2103.7900390625,13053.6005859375
37,2019-05-22,2856.27001953125,2891.705078125,7334.2001953125,12168.740234375,27705.939453125,10457.2197265625,34578.76953125,6237.7900390625,3183.139892578125,16327.400390625,39110.2109375,5378.97998046875,552.969970703125,2064.860107421875,94361.0,9232.2001953125,37.72999954223633,11.22140121459961,5939.63623046875,1626.9100341796875,6510.7001953125,3488.75,9645.0400390625,608.52001953125,21283.369140625,2638.7099609375,3008.179931640625,178.22000122070312,999.25,1048.3800048828125,2096.449951171875,13074.7021484375
38,2019-05-23,2822.239990234375,2852.514892578125,7231.0,11952.41015625,27267.130859375,10308.3701171875,34378.55078125,6152.509765625,3160.719970703125,16164.599609375,38811.390625,5281.3701171875,543.7100219726562,2059.590087890625,93910.0,9114.0,37.790000915527344,11.508210182189941,6032.69580078125,1609.7900390625,6491.7998046875,3445.090087890625,9594.3095703125,595.9600219726562,21151.140625,2618.610107421875,2949.25,174.5500030517578,973.9000244140625,1031.75,2053.5400390625,13120.5791015625
39,2019-05-24,2826.06005859375,2852.9951171875,7277.7001953125,12011.0400390625,27353.9296875,10328.2802734375,35084.921875,6123.830078125,3169.889892578125,16230.0,39434.71875,5316.509765625,547.2100219726562,2045.31005859375,93628.0,9174.599609375,38.470001220703125,11.311029434204102,6057.35302734375,1614.1199951171875,6456.0,3472.340087890625,9666.8896484375,599.22998046875,21117.220703125,2619.239990234375,2954.419921875,175.35000610351562,980.3300170898438,1037.3399658203125,2076.0400390625,13172.8779296875
793,2019-05-25,2826.06005859375,2852.9951171875,7277.7001953125,12011.0400390625,27353.9296875,10328.2802734375,35084.921875,6123.830078125,3169.889892578125,16230.0,39434.71875,5316.509765625,547.2100219726562,2045.31005859375,93628.0,9174.599609375,38.470001220703125,11.311029434204102,6057.35302734375,1614.1199951171875,6456.0,3472.340087890625,9666.8896484375,599.22998046875,21117.220703125,2619.239990234375,2954.419921875,175.35000610351562,980.3300170898438,1037.3399658203125,2076.0400390625,13172.8779296875
794,2019-05-26,2826.06005859375,2852.9951171875,7277.7001953125,12011.0400390625,27353.9296875,10328.2802734375,35084.921875,6123.830078125,3169.889892578125,16230.0,39434.71875,5316.509765625,547.2100219726562,2045.31005859375,93628.0,9174.599609375,38.470001220703125,11.311029434204102,6057.35302734375,1614.1199951171875,6456.0,3472.340087890625,9666.8896484375,599.22998046875,21117.220703125,2619.239990234375,2954.419921875,175.35000610351562,980.3300170898438,1037.3399658203125,2076.0400390625,13172.8779296875
40,2019-05-27,2826.06005859375,2892.3779296875,7277.7001953125,12071.1796875,27288.08984375,10334.1298828125,35448.4609375,6114.77978515625,3170.77001953125,16346.7001953125,39683.2890625,5336.18994140625,549.219970703125,2044.2099609375,94864.0,9216.400390625,38.470001220703125,11.22140121459961,6098.97412109375,1624.8399658203125,6451.89990234375,3474.830078125,9712.9599609375,598.0800170898438,21182.580078125,2632.949951171875,2954.6298828125,176.22999572753906,979.510009765625,1041.5799560546875,2072.97998046875,13178.3828125
41,2019-05-28,2802.389892578125,2909.910888671875,7269.0,12027.0498046875,27390.810546875,10312.3095703125,34643.5390625,6152.6298828125,3165.320068359375,16297.5,39749.73046875,5312.68994140625,549.0999755859375,2048.830078125,96393.0,9191.7998046875,38.45000076293945,11.382730484008789,6033.14208984375,1632.0400390625,6484.7998046875,3488.320068359375,9680.8701171875,597.260009765625,21260.140625,2609.780029296875,2949.7099609375,175.1300048828125,975.47998046875,1038.9100341796875,2062.10009765625,13304.0830078125
42,2019-05-29,2783.02001953125,2914.696044921875,7185.2998046875,11837.8095703125,27235.7109375,10301.7802734375,33967.328125,6052.43994140625,3163.280029296875,16131.5,39502.05078125,5222.1201171875,540.8699951171875,2023.3199462890625,96567.0,9080.5,38.06999969482422,11.257251739501953,6104.10595703125,1619.3599853515625,6440.0,3432.610107421875,9541.9697265625,588.4099731445312,21003.369140625,2641.14990234375,2904.31005859375,172.6699981689453,953.97998046875,1022.989990234375,2039.9200439453125,13488.5048828125
43,2019-05-30,2788.860107421875,2905.804931640625,7218.2001953125,11902.080078125,27114.880859375,10382.990234375,34239.26171875,6129.31982421875,3143.0,16089.2001953125,39831.96875,5248.91015625,545.4299926757812,2038.800048828125,97457.0,9157.7998046875,38.439998626708984,11.239325523376465,6104.10595703125,1621.5699462890625,6392.10009765625,3455.5,9541.9697265625,588.4099731445312,20942.529296875,2659.52001953125,2920.8798828125,172.6699981689453,953.97998046875,1030.75,2029.3199462890625,13414.1865234375
44,2019-05-31,2752.06005859375,2898.696044921875,7161.7001953125,11726.83984375,26901.08984375,10498.490234375,33949.53125,6079.6298828125,3117.760009765625,16037.5,39714.19921875,5207.6298828125,540.489990234375,2041.739990234375,97030.0,9004.2001953125,38.40999984741211,11.41858196258545,6209.1171875,1620.219970703125,6396.89990234375,3427.179931640625,9523.98046875,578.5599975585938,20601.189453125,2665.330078125,2897.449951171875,171.75999450683594,954.5499877929688,1022.0900268554688,2016.6199951171875,13354.546875
795,2019-06-01,2752.06005859375,2898.696044921875,7161.7001953125,11726.83984375,26901.08984375,10498.490234375,33949.53125,6079.6298828125,3117.760009765625,16037.5,39714.19921875,5207.6298828125,540.489990234375,2041.739990234375,97030.0,9004.2001953125,38.40999984741211,11.41858196258545,6209.1171875,1620.219970703125,6396.89990234375,3427.179931640625,9523.98046875,578.5599975585938,20601.189453125,2665.330078125,2897.449951171875,171.75999450683594,954.5499877929688,1022.0900268554688,2016.6199951171875,13354.546875
796,2019-06-02,2752.06005859375,2898.696044921875,7161.7001953125,11726.83984375,26901.08984375,10498.490234375,33949.53125,6079.6298828125,3117.760009765625,16037.5,39714.19921875,5207.6298828125,540.489990234375,2041.739990234375,97030.0,9004.2001953125,38.40999984741211,11.41858196258545,6209.1171875,1620.219970703125,6396.89990234375,3427.179931640625,9523.98046875,578.5599975585938,20601.189453125,2665.330078125,2897.449951171875,171.75999450683594,954.5499877929688,1022.0900268554688,2016.6199951171875,13354.546875
45,2019-06-03,2744.449951171875,2890.0810546875,7184.7998046875,11792.8095703125,26893.859375,10500.0703125,33765.2109375,6079.6298828125,3123.4599609375,16015.900390625,40267.62109375,5241.4599609375,540.719970703125,2067.85009765625,97020.0,9022.7998046875,38.290000915527344,11.651613235473633,6209.1171875,1620.219970703125,6320.5,3420.050048828125,9602.73046875,581.0800170898438,20410.880859375,2729.929931640625,2898.39990234375,172.27000427246094,965.2999877929688,1026.260009765625,2021.4000244140625,13516.9482421875
46,2019-06-04,2803.27001953125,2862.280029296875,7214.2998046875,11971.169921875,26761.51953125,10429.1201171875,34700.83984375,6157.509765625,3142.3701171875,16166.2001953125,40083.5390625,5268.259765625,541.1500244140625,2066.969970703125,97380.0,9117.599609375,39.04999923706055,11.293103218078613,6209.1171875,1637.68994140625,6332.39990234375,3458.389892578125,9597.7099609375,588.760009765625,20408.5390625,2706.2900390625,2929.06005859375,173.72000122070312,961.4400024414062,1030.010009765625,2056.409912109375,13309.5888671875
47,2019-06-05,2826.14990234375,2861.41796875,7220.2001953125,11980.8095703125,26895.439453125,10461.6201171875,35275.94140625,6179.93017578125,3142.3701171875,16212.7001953125,40083.5390625,5292.0,543.6400146484375,2069.110107421875,95999.0,9150.5,40.0099983215332,11.065295219421387,6209.1171875,1648.4599609375,6358.5,3454.5,9658.6201171875,590.3200073242188,20776.099609375,2701.840087890625,2930.449951171875,172.9199981689453,962.4099731445312,1035.550048828125,2051.949951171875,13395.8349609375
48,2019-06-06,2843.489990234375,2827.798095703125,7259.89990234375,11953.1396484375,26965.279296875,10409.2001953125,35733.69921875,6127.18994140625,3146.179931640625,16227.7998046875,39529.71875,5278.43017578125,544.3200073242188,2069.110107421875,97205.0,9169.2001953125,40.540000915527344,11.156743049621582,6209.1171875,1653.4100341796875,6383.0,3440.3701171875,9682.2900390625,590.3200073242188,20774.0390625,2728.25,2911.820068359375,172.9199981689453,963.22998046875,1033.31005859375,2052.7099609375,13441.7109375
49,2019-06-07,2873.340087890625,2827.798095703125,7331.89990234375,12045.3798828125,26965.279296875,10409.2001953125,35662.87109375,6178.39013671875,3166.2900390625,16231.0,39615.8984375,5364.0498046875,550.239990234375,2072.330078125,97821.0,9236.099609375,41.279998779296875,11.156743049621582,6209.1171875,1653.5,6443.89990234375,3457.469970703125,9749.1298828125,599.1099853515625,20884.7109375,2729.610107421875,2934.8798828125,174.47000122070312,970.2899780273438,1047.97998046875,2072.81005859375,13414.1865234375
797,2019-06-08,2873.340087890625,2827.798095703125,7331.89990234375,12045.3798828125,26965.279296875,10409.2001953125,35662.87109375,6178.39013671875,3166.2900390625,16231.0,39615.8984375,5364.0498046875,550.239990234375,2072.330078125,97821.0,9236.099609375,41.279998779296875,11.156743049621582,6209.1171875,1653.5,6443.89990234375,3457.469970703125,9749.1298828125,599.1099853515625,20884.7109375,2729.610107421875,2934.8798828125,174.47000122070312,970.2899780273438,1047.97998046875,2072.81005859375,13414.1865234375
798,2019-06-09,2873.340087890625,2827.798095703125,7331.89990234375,12045.3798828125,26965.279296875,10409.2001953125,35662.87109375,6178.39013671875,3166.2900390625,16231.0,39615.8984375,5364.0498046875,550.239990234375,2072.330078125,97821.0,9236.099609375,41.279998779296875,11.156743049621582,6209.1171875,1653.5,6443.89990234375,3457.469970703125,9749.1298828125,599.1099853515625,20884.7109375,2729.610107421875,2934.8798828125,174.47000122070312,970.2899780273438,1047.97998046875,2072.81005859375,13414.1865234375
50,2019-06-10,2886.72998046875,2852.1298828125,7375.5,12045.3798828125,27578.640625,10566.4697265625,36452.80078125,6201.080078125,3188.110107421875,16216.2998046875,39784.51953125,5382.5,553.4000244140625,2099.489990234375,97467.0,9294.099609375,41.45000076293945,11.63227653503418,6289.60986328125,1664.72998046875,6443.89990234375,3483.9599609375,9749.1298828125,599.1099853515625,21134.419921875,2742.590087890625,2934.8798828125,174.47000122070312,970.2899780273438,1051.8800048828125,2072.81005859375,13441.7109375
51,2019-06-11,2885.719970703125,2925.716064453125,7398.5,12155.8095703125,27789.33984375,10607.759765625,38283.25,6222.4501953125,3209.580078125,16248.7998046875,39950.4609375,5408.4501953125,557.219970703125,2111.81005859375,98960.0,9282.099609375,41.16999816894531,11.81517505645752,6305.9921875,1670.4100341796875,6546.2998046875,3516.280029296875,9835.8701171875,608.8699951171875,21204.279296875,2751.75,2971.0,178.1199951171875,977.3400268554688,1056.8499755859375,2095.9599609375,13304.0830078125
52,2019-06-12,2879.840087890625,2909.3798828125,7367.60009765625,12115.6796875,27308.4609375,10615.66015625,40698.2109375,6131.580078125,3207.739990234375,16227.2001953125,39756.80859375,5374.919921875,556.1300048828125,2108.75,98321.0,9238.5,40.79999923706055,11.705435752868652,6276.1767578125,1671.1099853515625,6543.7001953125,3500.780029296875,9859.73046875,609.0499877929688,21129.720703125,2751.75,2943.8798828125,177.25999450683594,960.5,1052.3199462890625,2082.97998046875,13304.0830078125
53,2019-06-13,2891.639892578125,2910.740966796875,7368.60009765625,12169.0498046875,27294.7109375,10561.009765625,40646.28125,6192.6298828125,3220.659912109375,16239.2998046875,39741.359375,5375.6298828125,555.8499755859375,2103.14990234375,98774.0,9247.099609375,40.65999984741211,11.742015838623047,6273.08203125,1674.1400146484375,6542.39990234375,3492.14990234375,9861.830078125,611.7000122070312,21032.0,2758.360107421875,2949.330078125,178.22000122070312,959.739990234375,1051.6600341796875,2095.7099609375,13219.671875
54,2019-06-14,2886.97998046875,2881.97412109375,7345.7998046875,12096.400390625,27118.349609375,10524.669921875,40487.609375,6154.52978515625,3222.6298828125,16301.900390625,39452.0703125,5367.6201171875,553.239990234375,2095.409912109375,98040.0,9194.2001953125,40.41999816894531,11.961492538452148,6250.26513671875,1672.3299560546875,6554.0,3463.7099609375,9847.6103515625,608.5,21116.890625,2739.280029296875,2940.35009765625,176.58999633789062,961.9600219726562,1047.68994140625,2096.780029296875,13120.5791015625
